ReadName	ReadLength	EReversevalue	AlignmentLength	Begin	End	Strand	Identity	ReferenceSequenceName	Begin	End
HISWH7H02JKERC	443nt	7.1eNegative15	49	360	408	Positive	93.88	UCD_contig_1	723477	723525
HISWH7H02I43RM	507nt	4.0eNegative17	101	390	490	Positive	82.35	UCD_contig_1	2835474	2835575
HISWH7H02I43RM	507nt	3.3eNegative25	118	507	390	Negative	84.03	UCD_contig_1	1630229	1630347
HISWH7H02H7NJR	409nt	1.1eNegative46	272	286	15	Negative	78.31	UCD_contig_1	920532	920803
HISWH7H02JJ0NZ	454nt	2.1eNegative11	148	307	454	Positive	74.32	UCD_contig_1	2816244	2816391
HISWH7H02G5UYL	531nt	1.1eNegative17	114	388	275	Negative	79.82	UCD_contig_1	853141	853254
HISWH7H02HGS58	526nt	1.3eNegative09	64	11	74	Positive	82.81	UCD_contig_1	780378	780441
HISWH7H02IVG5I	450nt	2.5eNegative18	49	216	264	Positive	97.96	UCD_contig_1	879914	879962
HISWH7H02HIL6H	548nt	9.8eNegative11	54	191	244	Positive	87.04	UCD_contig_1	398535	398588
HISWH7H02H5Y35	162nt	3.0eNegative07	53	162	110	Negative	83.02	UCD_contig_1	3378965	3379017
HISWH7H02IZWOQ	515nt	2.2eNegative15	338	394	57	Negative	70.71	UCD_contig_1	2218232	2218569
HISWH7H02IBZEG	477nt	2.5eNegative07	57	97	41	Negative	82.46	UCD_contig_1	1339754	1339810
HISWH7H02FUG5X	503nt	4.8eNegative09	81	86	6	Negative	79.01	UCD_contig_1	2175301	2175381
HISWH7H02FUG5X	503nt	2.4eNegative11	106	106	1	Negative	77.36	UCD_contig_1	3169239	3169344
HISWH7H02FUG5X	503nt	2.0eNegative04	43	91	49	Negative	83.72	UCD_contig_1	2036839	2036881
HISWH7H02FUG5X	503nt	2.6eNegative07	45	86	42	Negative	86.67	UCD_contig_1	1847886	1847930
HISWH7H02F64IC	233nt	9.0eNegative05	52	52	1	Negative	80.77	UCD_contig_1	1206622	1206673
HISWH7H02ING3U	452nt	1.8eNegative04	41	199	159	Negative	87.80	UCD_contig_1	1904366	1904405
HISWH7H02HWQ46	544nt	1.1eNegative06	50	126	77	Negative	84.00	UCD_contig_1	180599	180648
HISWH7H02HIQY7	425nt	4.5eNegative05	44	364	407	Positive	84.09	UCD_contig_1	3416644	3416687
HISWH7H02GVJ7Y	571nt	9.2eNegative15	142	165	306	Positive	76.06	UCD_contig_1	882907	883048
HISWH7H02IX5BV	521nt	1.3eNegative09	46	364	409	Positive	89.13	UCD_contig_1	3169244	3169289
HISWH7H02IX5BV	521nt	3.9eNegative06	43	473	431	Negative	86.05	UCD_contig_1	1190824	1190866
HISWH7H02JJB1U	384nt	2.8eNegative06	46	107	152	Positive	84.78	UCD_contig_1	704998	705043
HISWH7H02HTIVR	487nt	8.6eNegative11	54	154	207	Positive	87.04	UCD_contig_1	577073	577126
HISWH7H02JT6XE	458nt	6.9eNegative04	102	164	63	Negative	73.53	UCD_contig_1	2247010	2247111
HISWH7H02HL5V9	396nt	1.1eNegative05	72	90	19	Negative	77.78	UCD_contig_1	2079687	2079758
HISWH7H02FVOSJ	554nt	6.9eNegative12	116	190	305	Positive	76.72	UCD_contig_1	2121602	2121717
HISWH7H02IPENL	358nt	2.4eNegative10	44	5	48	Positive	90.91	UCD_contig_1	2186279	2186322
HISWH7H02J5X7F	349nt	3.0eNegative13	64	26	89	Positive	85.94	UCD_contig_1	1883486	1883549
HISWH7H02GPUNT	431nt	1.9eNegative26	219	182	400	Positive	75.80	UCD_contig_1	898440	898658
HISWH7H02GPUNT	431nt	6.2eNegative19	86	314	399	Positive	84.88	UCD_contig_1	962474	962559
HISWH7H02GPUNT	431nt	1.7eNegative04	64	236	299	Positive	78.12	UCD_contig_1	961327	961390
HISWH7H02H31XP	452nt	4.3eNegative09	48	180	227	Positive	87.50	UCD_contig_1	1616286	1616333
HISWH7H02HIE0T	514nt	4.7eNegative24	233	279	47	Negative	74.68	UCD_contig_1	719367	719599
HISWH7H02F4NEA	411nt	3.9eNegative09	42	328	287	Negative	90.48	UCD_contig_1	234837	234878
HISWH7H02GVQC8	451nt	1.1eNegative09	52	214	163	Negative	86.54	UCD_contig_1	2829719	2829770
HISWH7H02GAOID	366nt	9.2eNegative10	46	341	296	Negative	89.13	UCD_contig_1	850599	850644
HISWH7H02G7RV0	539nt	2.0eNegative08	44	236	193	Negative	88.64	UCD_contig_1	3199741	3199784
HISWH7H02HN6U4	440nt	5.8eNegative23	117	2	118	Positive	82.05	UCD_contig_1	897451	897567
HISWH7H02HN6U4	440nt	1.7eNegative19	204	6	209	Positive	74.51	UCD_contig_1	1741490	1741693
HISWH7H02FR27S	686nt	4.7eNegative10	86	426	341	Negative	79.07	UCD_contig_1	278872	278957
HISWH7H02JAUTW	549nt	2.9eNegative07	60	79	138	Positive	81.67	UCD_contig_1	2261586	2261645
HISWH7H02JYZTZ	614nt	3.3eNegative33	156	394	239	Negative	82.05	UCD_contig_1	2135791	2135946
HISWH7H02FTAAO	445nt	1.7eNegative19	166	47	212	Positive	77.71	UCD_contig_1	1421272	1421434
HISWH7H02JJ5H3	370nt	4.1eNegative16	189	4	192	Positive	74.07	UCD_contig_1	879656	879844
HISWH7H02FFAJR	454nt	4.3eNegative09	48	34	81	Positive	87.50	UCD_contig_1	830094	830141
HISWH7H02F17HK	523nt	3.5eNegative10	77	25	101	Positive	80.52	UCD_contig_1	2120351	2120427
HISWH7H02GWRVG	363nt	3.1eNegative13	127	6	132	Positive	76.38	UCD_contig_1	961332	961458
HISWH7H02GWRVG	363nt	4.0eNegative16	162	4	165	Positive	75.31	UCD_contig_1	897506	897667
HISWH7H02GWRVG	363nt	1.3eNegative08	50	4	53	Positive	86.00	UCD_contig_1	1741541	1741590
HISWH7H02GL5M9	513nt	3.7eNegative21	153	461	309	Negative	77.78	UCD_contig_1	577299	577451
HISWH7H02G0POL	597nt	6.1eNegative20	70	215	146	Negative	90.00	UCD_contig_1	1802695	1802764
HISWH7H02G612H	409nt	1.0eNegative09	43	129	171	Positive	90.70	UCD_contig_1	2914002	2914044
HISWH7H02FXK5V	397nt	9.0eNegative14	275	123	397	Positive	71.27	UCD_contig_1	718788	719062
HISWH7H02FXK5V	397nt	7.0eNegative11	57	280	224	Negative	85.96	UCD_contig_1	1105377	1105433
HISWH7H02GBLHB	382nt	2.8eNegative06	85	219	303	Positive	76.47	UCD_contig_1	901872	901956
HISWH7H02FNJJZ	443nt	2.2eNegative22	200	196	395	Positive	75.50	UCD_contig_1	3378932	3379131
HISWH7H02FNJJZ	443nt	1.4eNegative27	203	193	395	Positive	76.85	UCD_contig_1	2190958	2191160
HISWH7H02FNJJZ	443nt	9.2eNegative18	201	195	395	Positive	74.13	UCD_contig_1	3248110	3248310
HISWH7H02FNJJZ	443nt	4.5eNegative20	187	193	379	Positive	75.40	UCD_contig_1	2213170	2213356
HISWH7H02FNJJZ	443nt	3.8eNegative13	109	193	301	Positive	77.98	UCD_contig_1	2036833	2036941
HISWH7H02FNJJZ	443nt	4.5eNegative20	112	306	195	Negative	81.25	UCD_contig_1	1516707	1516818
HISWH7H02JOKO6	440nt	6.0eNegative08	52	177	126	Negative	84.62	UCD_contig_1	1351622	1351673
HISWH7H02GXEAE	312nt	5.4eNegative11	75	77	151	Positive	81.33	UCD_contig_1	2316471	2316545
HISWH7H02HWEAL	363nt	6.1eNegative26	207	153	359	Positive	76.81	UCD_contig_1	1019575	1019780
HISWH7H02HWEAL	363nt	8.2eNegative14	92	246	155	Negative	80.43	UCD_contig_1	1197513	1197604
HISWH7H02H50FO	495nt	3.5eNegative21	222	14	235	Positive	74.32	UCD_contig_1	2121641	2121862
HISWH7H02IHVHF	452nt	1.3eNegative05	69	16	84	Positive	78.26	UCD_contig_1	359553	359621
HISWH7H02F2W0J	425nt	2.0eNegative11	116	116	231	Positive	77.59	UCD_contig_1	879735	879849
HISWH7H02IP73W	494nt	5.9eNegative27	238	391	154	Negative	75.21	UCD_contig_1	718876	719113
HISWH7H02GIGOC	387nt	2.0eNegative07	123	168	46	Negative	73.98	UCD_contig_1	3006868	3006990
HISWH7H02HKO7Y	598nt	5.5eNegative24	280	389	110	Negative	73.57	UCD_contig_1	387828	388104
HISWH7H02GNQ8E	386nt	8.8eNegative14	98	107	204	Positive	79.59	UCD_contig_1	3013136	3013233
HISWH7H02GQKCC	150nt	1.4eNegative20	115	23	137	Positive	80.87	UCD_contig_1	830638	830752
HISWH7H02I2JY5	458nt	6.6eNegative19	122	344	223	Negative	79.51	UCD_contig_1	879735	879856
HISWH7H02FUO8L	507nt	1.4eNegative05	48	361	408	Positive	83.33	UCD_contig_1	310615	310662
HISWH7H02FUO8L	507nt	7.0eNegative08	52	360	411	Positive	84.62	UCD_contig_1	1588122	1588173
HISWH7H02FUO8L	507nt	7.0eNegative08	79	389	311	Negative	78.48	UCD_contig_1	1847898	1847976
HISWH7H02FUO8L	507nt	9.0eNegative11	48	408	361	Negative	89.58	UCD_contig_1	3169252	3169299
HISWH7H02FUO8L	507nt	1.8eNegative08	41	404	364	Negative	90.24	UCD_contig_1	2036841	2036881
HISWH7H02FVYD5	415nt	8.1eNegative07	113	284	396	Positive	74.34	UCD_contig_1	1962090	1962202
HISWH7H02G60CU	451nt	6.2eNegative08	76	34	109	Positive	78.95	UCD_contig_1	234927	235002
HISWH7H02GLTTX	400nt	1.5eNegative19	195	77	271	Positive	75.51	UCD_contig_1	879649	879844
HISWH7H02GN41X	529nt	6.6eNegative12	113	487	375	Negative	76.99	UCD_contig_1	879144	879256
HISWH7H02IOAFA	596nt	3.0eNegative22	86	136	51	Negative	87.21	UCD_contig_1	1836984	1837069
HISWH7H02I11P5	507nt	9.0eNegative11	54	130	77	Negative	87.04	UCD_contig_1	1331922	1331975
HISWH7H02I0YA7	440nt	5.4eNegative12	44	83	126	Positive	93.18	UCD_contig_1	3248176	3248219
HISWH7H02I0YA7	440nt	6.0eNegative08	100	18	117	Positive	76.00	UCD_contig_1	2190961	2191060
HISWH7H02JPC4J	362nt	1.9eNegative07	54	56	109	Positive	83.33	UCD_contig_1	1126790	1126843
HISWH7H02GOESC	333nt	2.2eNegative10	80	16	95	Positive	80.00	UCD_contig_1	400656	400735
HISWH7H02F8VJ4	322nt	8.5eNegative21	128	147	20	Negative	79.69	UCD_contig_1	920532	920659
HISWH7H02HRFHG	437nt	2.0eNegative11	136	264	399	Positive	75.00	UCD_contig_1	3048111	3048246
HISWH7H02HRFHG	437nt	5.4eNegative12	47	383	337	Negative	91.49	UCD_contig_1	2534300	2534346
HISWH7H02I8PDF	437nt	7.7eNegative11	78	142	65	Negative	80.77	UCD_contig_1	2092622	2092699
HISWH7H02GMSGJ	370nt	2.5eNegative10	50	68	117	Positive	88.00	UCD_contig_1	879913	879962
HISWH7H02F1HCC	410nt	8.0eNegative07	44	348	305	Negative	86.36	UCD_contig_1	560575	560618
HISWH7H02HFG9T	556nt	2.2eNegative04	61	32	92	Positive	78.69	UCD_contig_1	1721143	1721203
HISWH7H02GYA4H	596nt	9.6eNegative15	142	210	69	Negative	76.06	UCD_contig_1	882907	883048
HISWH7H02H0UVX	553nt	5.9eNegative05	42	308	349	Positive	88.10	UCD_contig_1	484878	484918
HISWH7H02G1N71	518nt	2.4eNegative11	67	80	14	Negative	83.58	UCD_contig_1	961071	961137
HISWH7H02JG1R9	417nt	8.6eNegative18	190	132	321	Positive	75.26	UCD_contig_1	879656	879844
HISWH7H02JSMB9	386nt	9.7eNegative10	40	71	110	Positive	92.50	UCD_contig_1	903979	904018
HISWH7H02G1OAA	553nt	4.1eNegative06	43	326	368	Positive	86.05	UCD_contig_1	399000	399042
HISWH7H02F7W8O	445nt	1.9eNegative15	125	170	294	Positive	77.60	UCD_contig_1	397893	398017
HISWH7H02GSW6R	680nt	1.4eNegative17	163	498	660	Positive	78.79	UCD_contig_1	890673	890834
HISWH7H02IKAR2	499nt	1.5eNegative16	64	251	314	Positive	89.06	UCD_contig_1	3341758	3341821
HISWH7H02G3QJ8	390nt	4.6eNegative27	166	37	202	Positive	78.92	UCD_contig_1	1961488	1961653
HISWH7H02JV5VM	494nt	7.5eNegative04	48	65	18	Negative	81.25	UCD_contig_1	3087754	3087801
HISWH7H02IEHPY	413nt	6.6eNegative15	112	178	67	Negative	78.57	UCD_contig_1	882937	883048
HISWH7H02GDKM1	562nt	1.0eNegative10	153	6	158	Positive	73.86	UCD_contig_1	2909546	2909698
HISWH7H02G2KWU	466nt	1.4eNegative16	172	12	183	Positive	75.00	UCD_contig_1	1636173	1636344
HISWH7H02HKIA8	440nt	3.1eNegative21	237	115	351	Positive	73.84	UCD_contig_1	397631	397867
HISWH7H02GKWAX	534nt	5.1eNegative09	102	433	534	Positive	76.47	UCD_contig_1	1629226	1629327
HISWH7H02JX0I4	284nt	1.0eNegative08	83	98	16	Negative	78.31	UCD_contig_1	2431787	2431869
HISWH7H02JAA6L	454nt	3.2eNegative21	174	61	234	Positive	76.44	UCD_contig_1	2816258	2816431
HISWH7H02JAA6L	454nt	1.8eNegative04	58	180	237	Positive	79.31	UCD_contig_1	2818060	2818117
HISWH7H02IKKL9	343nt	7.4eNegative29	139	190	328	Positive	82.01	UCD_contig_1	1629808	1629946
HISWH7H02JLH79	385nt	3.7eNegative09	51	22	72	Positive	86.27	UCD_contig_1	571914	571964
HISWH7H02FW10K	360nt	7.0eNegative07	56	164	219	Positive	82.14	UCD_contig_1	1609490	1609545
HISWH7H02HYNP1	694nt	1.6eNegative13	68	197	130	Negative	85.29	UCD_contig_1	879184	879251
HISWH7H02HOACZ	439nt	1.7eNegative19	120	206	87	Negative	80.00	UCD_contig_1	1168209	1168328
HISWH7H02HOACZ	439nt	1.4eNegative12	78	206	129	Negative	82.05	UCD_contig_1	253214	253291
HISWH7H02JDU9I	500nt	2.6eNegative07	99	7	105	Positive	75.76	UCD_contig_1	723428	723526
HISWH7H02JDU9I	500nt	1.6eNegative12	100	103	4	Negative	81.19	UCD_contig_1	3169252	3169351
HISWH7H02H3D1P	440nt	2.3eNegative07	63	43	105	Positive	80.95	UCD_contig_1	2817065	2817127
HISWH7H02F4DQZ	553nt	3.4eNegative14	138	187	50	Negative	76.09	UCD_contig_1	2140881	2141018
HISWH7H02J5DG2	502nt	4.0eNegative17	83	323	241	Negative	84.34	UCD_contig_1	3179408	3179490
HISWH7H02I2ML2	475nt	2.7eNegative44	311	84	394	Positive	76.75	UCD_contig_1	1036751	1037061
HISWH7H02FUE8O	567nt	8.6eNegative04	42	363	322	Negative	83.33	UCD_contig_1	2775830	2775871
HISWH7H02GF2DF	579nt	1.7eNegative57	402	529	128	Negative	76.43	UCD_contig_1	1552211	1552613
HISWH7H02GF2DF	579nt	9.5eNegative41	406	529	124	Negative	73.96	UCD_contig_1	102737	103143
HISWH7H02F9AKS	594nt	2.8eNegative11	49	502	550	Positive	89.80	UCD_contig_1	2258364	2258412
HISWH7H02GFDGT	365nt	9.1eNegative10	136	67	202	Positive	74.26	UCD_contig_1	1741455	1741590
HISWH7H02JSPDN	235nt	2.8eNegative12	56	134	79	Negative	87.50	UCD_contig_1	1883613	1883668
HISWH7H02JZ40K	487nt	2.7eNegative18	214	64	277	Positive	73.83	UCD_contig_1	1516602	1516815
HISWH7H02JZ40K	487nt	9.6eNegative07	65	402	466	Positive	80.00	UCD_contig_1	723651	723715
HISWH7H02JZ40K	487nt	2.4eNegative22	394	457	64	Negative	71.28	UCD_contig_1	2212992	2213388
HISWH7H02JZ40K	487nt	1.9eNegative19	90	466	377	Negative	84.44	UCD_contig_1	2036649	2036738
HISWH7H02JZ40K	487nt	1.0eNegative17	57	458	402	Negative	92.98	UCD_contig_1	3247929	3247985
HISWH7H02JZ40K	487nt	6.4eNegative23	72	472	401	Negative	91.67	UCD_contig_1	2190765	2190836
HISWH7H02JZ40K	487nt	1.9eNegative19	54	454	401	Negative	96.30	UCD_contig_1	3378754	3378807
HISWH7H02IFB19	556nt	2.0eNegative08	47	352	306	Negative	87.23	UCD_contig_1	283428	283474
HISWH7H02F26VW	512nt	3.3eNegative25	166	511	346	Negative	81.44	UCD_contig_1	2136854	2137017
HISWH7H02HCD74	486nt	1.8eNegative08	50	161	210	Positive	86.00	UCD_contig_1	961328	961377
HISWH7H02HTN0X	602nt	2.2eNegative08	212	572	361	Negative	71.83	UCD_contig_1	2836440	2836652
HISWH7H02HTNTN	554nt	2.9eNegative07	42	136	95	Negative	88.10	UCD_contig_1	553024	553065
HISWH7H02JIJ91	551nt	2.9eNegative07	42	280	321	Positive	88.10	UCD_contig_1	3100239	3100280
HISWH7H02GKR50	485nt	4.2eNegative13	124	49	172	Positive	76.61	UCD_contig_1	2603734	2603857
HISWH7H02IOH4S	349nt	3.9eNegative16	57	59	3	Negative	91.23	UCD_contig_1	187859	187915
HISWH7H02GGGL3	399nt	2.7eNegative10	134	100	233	Positive	74.63	UCD_contig_1	386989	387122
HISWH7H02GWJFG	443nt	2.1eNegative11	64	72	135	Positive	84.38	UCD_contig_1	882980	883043
HISWH7H02JU4DI	517nt	2.7eNegative07	60	216	157	Negative	81.67	UCD_contig_1	1339544	1339603
HISWH7H02FP0SG	396nt	1.3eNegative12	63	94	156	Positive	85.71	UCD_contig_1	386976	387038
HISWH7H02IEZG7	457nt	1.9eNegative15	124	303	426	Positive	79.84	UCD_contig_1	2121587	2121708
HISWH7H02I34T2	364nt	1.2eNegative12	63	324	262	Negative	85.71	UCD_contig_1	2136117	2136179
HISWH7H02IBOO8	458nt	8.6eNegative22	142	334	193	Negative	78.87	UCD_contig_1	2526004	2526145
HISWH7H02GHAXL	555nt	5.9eNegative05	41	495	455	Negative	85.37	UCD_contig_1	175933	175973
HISWH7H02GHAXL	555nt	7.7eNegative08	52	504	453	Negative	84.62	UCD_contig_1	174707	174758
HISWH7H02G3YOF	356nt	1.0eNegative16	76	41	116	Positive	85.53	UCD_contig_1	3079335	3079410
HISWH7H02IOYWS	312nt	5.4eNegative11	177	309	133	Negative	72.88	UCD_contig_1	1961477	1961653
HISWH7H02HTOW8	444nt	1.6eNegative08	98	328	231	Negative	76.53	UCD_contig_1	2914287	2914384
HISWH7H02FVQGA	476nt	7.6eNegative15	127	1	127	Positive	77.17	UCD_contig_1	2905655	2905781
HISWH7H02FUNT3	593nt	4.4eNegative06	64	35	98	Positive	79.69	UCD_contig_1	232856	232919
HISWH7H02GJRXD	527nt	5.1eNegative09	81	263	183	Negative	79.01	UCD_contig_1	1550723	1550803
HISWH7H02JAD9Q	457nt	5.7eNegative12	107	141	35	Negative	77.57	UCD_contig_1	882937	883043
HISWH7H02GDCEI	216nt	2.0eNegative09	198	13	210	Positive	71.72	UCD_contig_1	2092610	2092807
HISWH7H02GDCEI	216nt	2.6eNegative12	191	215	25	Negative	72.77	UCD_contig_1	1019590	1019780
HISWH7H02H15WP	511nt	2.2eNegative15	77	101	25	Negative	84.42	UCD_contig_1	1293254	1293330
HISWH7H02IJHSH	515nt	2.2eNegative15	53	39	91	Positive	92.45	UCD_contig_1	856040	856092
HISWH7H02G6DK5	412nt	4.3eNegative05	47	293	339	Positive	82.98	UCD_contig_1	3337013	3337059
HISWH7H02F07MC	631nt	8.7eNegative08	82	403	322	Negative	78.05	UCD_contig_1	1099984	1100065
HISWH7H02IKBAP	372nt	1.0eNegative05	45	275	231	Negative	84.44	UCD_contig_1	3094330	3094374
HISWH7H02FLV92	380nt	1.5eNegative04	97	349	253	Negative	74.23	UCD_contig_1	2888017	2888113
HISWH7H02FOVI3	536nt	1.5eNegative05	42	75	116	Positive	85.71	UCD_contig_1	2890688	2890729
HISWH7H02IRRFP	588nt	5.1eNegative13	113	343	455	Positive	78.76	UCD_contig_1	1099196	1099307
HISWH7H02IRRFP	588nt	2.1eNegative08	68	109	42	Negative	80.88	UCD_contig_1	1368020	1368087
HISWH7H02GAS4C	490nt	4.7eNegative09	63	52	114	Positive	82.54	UCD_contig_1	2816362	2816424
HISWH7H02IDO2Q	432nt	7.3eNegative26	107	256	150	Negative	85.05	UCD_contig_1	1625187	1625293
HISWH7H02HTIKP	424nt	3.7eNegative13	61	375	315	Negative	86.89	UCD_contig_1	2987999	2988059
HISWH7H02IJE0V	570nt	1.1eNegative06	104	335	438	Positive	75.00	UCD_contig_1	2036839	2036942
HISWH7H02GFXP4	456nt	4.4eNegative09	81	86	6	Negative	79.01	UCD_contig_1	2175301	2175381
HISWH7H02GFXP4	456nt	2.1eNegative11	106	106	1	Negative	77.36	UCD_contig_1	3169239	3169344
HISWH7H02GFXP4	456nt	1.8eNegative04	43	91	49	Negative	83.72	UCD_contig_1	2036839	2036881
HISWH7H02GS9Q4	537nt	1.2eNegative28	308	471	164	Negative	74.60	UCD_contig_1	305496	305804
HISWH7H02JF9WT	382nt	7.4eNegative07	44	130	173	Positive	86.36	UCD_contig_1	1516784	1516827
HISWH7H02IXBHM	522nt	4.1eNegative17	218	17	234	Positive	74.44	UCD_contig_1	879140	879360
HISWH7H02HJ7WL	432nt	6.5eNegative04	108	146	39	Negative	73.15	UCD_contig_1	1625195	1625302
HISWH7H02HIXMR	488nt	2.0eNegative04	40	272	311	Positive	85.00	UCD_contig_1	354946	354985
HISWH7H02HCARI	359nt	6.3eNegative11	66	247	182	Negative	83.33	UCD_contig_1	2337275	2337340
HISWH7H02HEAQM	590nt	6.3eNegative05	74	137	210	Positive	77.03	UCD_contig_1	399099	399172
HISWH7H02ILHEW	523nt	1.9eNegative08	65	374	438	Positive	81.54	UCD_contig_1	2317844	2317908
HISWH7H02IWOIT	252nt	2.6eNegative05	44	94	137	Positive	84.09	UCD_contig_1	1741541	1741584
HISWH7H02F0VPN	347nt	1.1eNegative12	57	195	251	Positive	87.72	UCD_contig_1	784660	784716
HISWH7H02HANNX	417nt	1.4eNegative12	60	19	78	Positive	86.67	UCD_contig_1	1625488	1625547
HISWH7H02FNT4V	413nt	3.8eNegative24	113	82	194	Positive	83.19	UCD_contig_1	3248104	3248216
HISWH7H02FNT4V	413nt	2.3eNegative18	151	68	218	Positive	76.82	UCD_contig_1	3378911	3379061
HISWH7H02FNT4V	413nt	1.9eNegative11	49	243	291	Positive	89.80	UCD_contig_1	2036990	2037038
HISWH7H02FNT4V	413nt	1.3eNegative12	102	90	191	Positive	78.43	UCD_contig_1	2190962	2191063
HISWH7H02FNT4V	413nt	1.3eNegative12	105	90	194	Positive	78.10	UCD_contig_1	2213174	2213278
HISWH7H02FNT4V	413nt	3.9eNegative09	102	191	90	Negative	76.47	UCD_contig_1	1516715	1516816
HISWH7H02GMZF6	503nt	7.3eNegative19	83	12	94	Positive	85.54	UCD_contig_1	1168210	1168292
HISWH7H02HZSOQ	676nt	5.9eNegative13	82	133	52	Negative	81.71	UCD_contig_1	879179	879260
HISWH7H02HJWRM	388nt	6.8eNegative11	51	258	208	Negative	88.24	UCD_contig_1	3279900	3279950
HISWH7H02IIAH5	403nt	1.5eNegative08	53	349	297	Negative	84.91	UCD_contig_1	3247929	3247981
HISWH7H02JBO1Y	514nt	4.5eNegative13	73	84	12	Negative	83.56	UCD_contig_1	961073	961145
HISWH7H02FPFDB	430nt	4.1eNegative09	60	50	109	Positive	83.33	UCD_contig_1	1049262	1049321
HISWH7H02HJ6KU	658nt	1.2eNegative10	179	293	115	Negative	73.08	UCD_contig_1	879179	879360
HISWH7H02GFB2G	452nt	2.1eNegative11	109	282	390	Positive	77.06	UCD_contig_1	1168206	1168314
HISWH7H02FYA03	494nt	7.5eNegative04	45	270	314	Positive	82.22	UCD_contig_1	898160	898204
HISWH7H02HOUTT	488nt	9.6eNegative07	104	286	389	Positive	75.00	UCD_contig_1	3006884	3006987
HISWH7H02JF33M	433nt	6.6eNegative30	297	428	132	Negative	74.07	UCD_contig_1	1837072	1837368
HISWH7H02FXD3C	328nt	3.1eNegative09	75	62	136	Positive	80.00	UCD_contig_1	687954	688028
HISWH7H02GKNSD	536nt	1.1eNegative17	153	285	133	Negative	76.47	UCD_contig_1	3179143	3179295
HISWH7H02JLN31	427nt	1.8eNegative15	92	325	416	Positive	81.52	UCD_contig_1	298399	298490
HISWH7H02G8UQ8	484nt	3.6eNegative06	55	356	302	Negative	81.82	UCD_contig_1	2118432	2118486
HISWH7H02H5WN3	518nt	5.8eNegative16	150	155	6	Negative	76.00	UCD_contig_1	407562	407711
HISWH7H02HWZAQ	303nt	1.2eNegative04	67	303	237	Negative	77.61	UCD_contig_1	1168259	1168325
HISWH7H02HJHYJ	377nt	6.0eNegative15	106	2	107	Positive	79.25	UCD_contig_1	387916	388021
HISWH7H02HDC64	416nt	4.9eNegative27	142	239	98	Negative	80.99	UCD_contig_1	961245	961386
HISWH7H02IJ3SF	398nt	1.0eNegative09	100	285	384	Positive	77.00	UCD_contig_1	622657	622756
HISWH7H02IHKDL	452nt	6.8eNegative04	42	68	109	Positive	83.33	UCD_contig_1	880441	880482
HISWH7H02HQ15C	486nt	2.1eNegative15	59	355	297	Negative	89.83	UCD_contig_1	879904	879962
HISWH7H02GABXY	424nt	2.0eNegative11	49	228	180	Negative	89.80	UCD_contig_1	2036834	2036882
HISWH7H02HI3KJ	454nt	5.5eNegative53	409	428	20	Negative	75.31	UCD_contig_1	386962	387370
HISWH7H02G4RQV	418nt	3.2eNegative84	410	414	5	Negative	80.00	UCD_contig_1	1629812	1630220
HISWH7H02IKNWD	383nt	2.0eNegative33	225	275	51	Negative	77.33	UCD_contig_1	1636116	1636340
HISWH7H02JYUWL	413nt	3.0eNegative06	40	184	223	Positive	87.50	UCD_contig_1	2914005	2914044
HISWH7H02GHKTA	602nt	1.7eNegative05	100	529	430	Negative	76.00	UCD_contig_1	2247013	2247111
HISWH7H02H465D	480nt	2.3eNegative11	55	169	223	Positive	87.27	UCD_contig_1	2897655	2897709
HISWH7H02JEVGQ	382nt	1.5eNegative19	225	153	377	Positive	74.34	UCD_contig_1	1019564	1019789
HISWH7H02JEVGQ	382nt	3.2eNegative28	231	379	149	Negative	76.29	UCD_contig_1	2092611	2092842
HISWH7H02JEVGQ	382nt	1.2eNegative12	66	246	181	Negative	84.85	UCD_contig_1	1197524	1197589
HISWH7H02IUGN7	166nt	1.1eNegative06	127	8	134	Positive	73.23	UCD_contig_1	897600	897726
HISWH7H02I2QLC	488nt	6.5eNegative49	256	209	464	Positive	80.08	UCD_contig_1	920553	920807
HISWH7H02FTQPS	418nt	4.0eNegative09	54	67	120	Positive	85.19	UCD_contig_1	3006454	3006507
HISWH7H02HS7Y5	567nt	5.5eNegative09	45	293	249	Negative	88.89	UCD_contig_1	2255870	2255914
HISWH7H02HS7Y5	567nt	1.1eNegative06	47	289	243	Negative	85.11	UCD_contig_1	2521055	2521101
HISWH7H02F455K	437nt	1.1eNegative09	91	302	212	Negative	78.02	UCD_contig_1	2195939	2196029
HISWH7H02JCK50	335nt	2.3eNegative21	162	293	132	Negative	77.16	UCD_contig_1	3048085	3048246
HISWH7H02HWUG4	450nt	5.8eNegative64	383	450	68	Negative	77.55	UCD_contig_1	1036764	1037146
HISWH7H02FYNS0	366nt	9.7eNegative21	89	215	303	Positive	85.39	UCD_contig_1	2534297	2534385
HISWH7H02G0GZP	366nt	2.6eNegative21	349	1	349	Positive	73.09	UCD_contig_1	1035095	1035443
HISWH7H02HHV79	588nt	8.1eNegative08	40	409	448	Positive	90.00	UCD_contig_1	1381854	1381893
HISWH7H02JE7K3	406nt	3.2eNegative17	110	161	270	Positive	80.00	UCD_contig_1	879735	879844
HISWH7H02FLC1V	468nt	1.1eNegative13	65	56	120	Positive	86.15	UCD_contig_1	2134640	2134704
HISWH7H02G0TKU	297nt	5.7eNegative07	68	1	68	Positive	79.41	UCD_contig_1	3169316	3169383
